"OOB","Apparently Healthy","Disease Lesion","Diseased Unaffected","Naive"
0.443609022556391,0.461538461538462,0.133333333333333,0.892857142857143,0.333333333333333
0.451127819548872,0.487179487179487,0.133333333333333,0.892857142857143,0.333333333333333
0.428571428571429,0.435897435897436,0.166666666666667,0.857142857142857,0.305555555555556
0.406015037593985,0.384615384615385,0.133333333333333,0.857142857142857,0.305555555555556
0.428571428571429,0.435897435897436,0.133333333333333,0.892857142857143,0.305555555555556
0.443609022556391,0.487179487179487,0.133333333333333,0.821428571428571,0.361111111111111
0.406015037593985,0.358974358974359,0.133333333333333,0.821428571428571,0.361111111111111
0.443609022556391,0.435897435897436,0.166666666666667,0.857142857142857,0.361111111111111
0.406015037593985,0.358974358974359,0.1,0.857142857142857,0.361111111111111
0.428571428571429,0.358974358974359,0.133333333333333,0.892857142857143,0.388888888888889
0.443609022556391,0.435897435897436,0.133333333333333,0.892857142857143,0.361111111111111
0.43609022556391,0.41025641025641,0.133333333333333,0.892857142857143,0.361111111111111
0.43609022556391,0.435897435897436,0.133333333333333,0.892857142857143,0.333333333333333
0.466165413533835,0.512820512820513,0.133333333333333,0.892857142857143,0.361111111111111
0.421052631578947,0.41025641025641,0.133333333333333,0.857142857142857,0.333333333333333
0.428571428571429,0.435897435897436,0.133333333333333,0.857142857142857,0.333333333333333
0.413533834586466,0.358974358974359,0.133333333333333,0.857142857142857,0.361111111111111
0.413533834586466,0.384615384615385,0.133333333333333,0.857142857142857,0.333333333333333
0.398496240601504,0.333333333333333,0.133333333333333,0.857142857142857,0.333333333333333
0.406015037593985,0.358974358974359,0.133333333333333,0.857142857142857,0.333333333333333
0.406015037593985,0.358974358974359,0.133333333333333,0.857142857142857,0.333333333333333
0.390977443609023,0.307692307692308,0.133333333333333,0.857142857142857,0.333333333333333
0.398496240601504,0.307692307692308,0.133333333333333,0.892857142857143,0.333333333333333
0.421052631578947,0.384615384615385,0.133333333333333,0.892857142857143,0.333333333333333
0.413533834586466,0.384615384615385,0.133333333333333,0.857142857142857,0.333333333333333
0.413533834586466,0.41025641025641,0.133333333333333,0.857142857142857,0.305555555555556
0.413533834586466,0.41025641025641,0.133333333333333,0.857142857142857,0.305555555555556
0.428571428571429,0.461538461538462,0.133333333333333,0.857142857142857,0.305555555555556
0.413533834586466,0.41025641025641,0.133333333333333,0.821428571428571,0.333333333333333
0.428571428571429,0.435897435897436,0.133333333333333,0.857142857142857,0.333333333333333
0.421052631578947,0.41025641025641,0.133333333333333,0.892857142857143,0.305555555555556
0.406015037593985,0.333333333333333,0.133333333333333,0.892857142857143,0.333333333333333
0.398496240601504,0.358974358974359,0.133333333333333,0.892857142857143,0.277777777777778
0.406015037593985,0.384615384615385,0.133333333333333,0.892857142857143,0.277777777777778
0.368421052631579,0.333333333333333,0.133333333333333,0.785714285714286,0.277777777777778
0.406015037593985,0.358974358974359,0.133333333333333,0.892857142857143,0.305555555555556
0.390977443609023,0.333333333333333,0.133333333333333,0.857142857142857,0.305555555555556
0.390977443609023,0.333333333333333,0.133333333333333,0.857142857142857,0.305555555555556
0.383458646616541,0.333333333333333,0.133333333333333,0.857142857142857,0.277777777777778
0.368421052631579,0.333333333333333,0.133333333333333,0.785714285714286,0.277777777777778
0.398496240601504,0.358974358974359,0.133333333333333,0.857142857142857,0.305555555555556
0.406015037593985,0.384615384615385,0.133333333333333,0.857142857142857,0.305555555555556
0.43609022556391,0.461538461538462,0.133333333333333,0.892857142857143,0.305555555555556
0.421052631578947,0.435897435897436,0.133333333333333,0.857142857142857,0.305555555555556
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.383458646616541,0.307692307692308,0.133333333333333,0.892857142857143,0.277777777777778
0.390977443609023,0.307692307692308,0.133333333333333,0.892857142857143,0.305555555555556
0.390977443609023,0.307692307692308,0.133333333333333,0.892857142857143,0.305555555555556
0.398496240601504,0.358974358974359,0.133333333333333,0.892857142857143,0.277777777777778
0.383458646616541,0.333333333333333,0.133333333333333,0.857142857142857,0.277777777777778
0.390977443609023,0.333333333333333,0.133333333333333,0.857142857142857,0.305555555555556
0.390977443609023,0.333333333333333,0.133333333333333,0.857142857142857,0.305555555555556
0.390977443609023,0.307692307692308,0.133333333333333,0.892857142857143,0.305555555555556
0.390977443609023,0.333333333333333,0.133333333333333,0.892857142857143,0.277777777777778
0.413533834586466,0.384615384615385,0.133333333333333,0.892857142857143,0.305555555555556
0.413533834586466,0.358974358974359,0.133333333333333,0.928571428571429,0.305555555555556
0.413533834586466,0.358974358974359,0.133333333333333,0.928571428571429,0.305555555555556
0.406015037593985,0.358974358974359,0.133333333333333,0.892857142857143,0.305555555555556
0.413533834586466,0.384615384615385,0.133333333333333,0.892857142857143,0.305555555555556
0.406015037593985,0.384615384615385,0.133333333333333,0.892857142857143,0.277777777777778
0.421052631578947,0.41025641025641,0.133333333333333,0.892857142857143,0.305555555555556
0.398496240601504,0.333333333333333,0.133333333333333,0.892857142857143,0.305555555555556
0.413533834586466,0.384615384615385,0.133333333333333,0.892857142857143,0.305555555555556
0.406015037593985,0.384615384615385,0.133333333333333,0.857142857142857,0.305555555555556
0.383458646616541,0.333333333333333,0.133333333333333,0.857142857142857,0.277777777777778
0.390977443609023,0.333333333333333,0.133333333333333,0.892857142857143,0.277777777777778
0.406015037593985,0.384615384615385,0.133333333333333,0.892857142857143,0.277777777777778
0.413533834586466,0.41025641025641,0.133333333333333,0.892857142857143,0.277777777777778
0.406015037593985,0.384615384615385,0.133333333333333,0.892857142857143,0.277777777777778
0.406015037593985,0.384615384615385,0.133333333333333,0.892857142857143,0.277777777777778
0.398496240601504,0.358974358974359,0.133333333333333,0.892857142857143,0.277777777777778
0.421052631578947,0.435897435897436,0.133333333333333,0.892857142857143,0.277777777777778
0.413533834586466,0.41025641025641,0.133333333333333,0.892857142857143,0.277777777777778
0.406015037593985,0.384615384615385,0.133333333333333,0.892857142857143,0.277777777777778
0.406015037593985,0.384615384615385,0.133333333333333,0.892857142857143,0.277777777777778
0.398496240601504,0.358974358974359,0.133333333333333,0.892857142857143,0.277777777777778
0.406015037593985,0.384615384615385,0.133333333333333,0.892857142857143,0.277777777777778
0.413533834586466,0.41025641025641,0.133333333333333,0.892857142857143,0.277777777777778
0.398496240601504,0.384615384615385,0.133333333333333,0.857142857142857,0.277777777777778
0.398496240601504,0.384615384615385,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.406015037593985,0.41025641025641,0.133333333333333,0.857142857142857,0.277777777777778
0.406015037593985,0.41025641025641,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.41025641025641,0.133333333333333,0.892857142857143,0.277777777777778
0.413533834586466,0.41025641025641,0.133333333333333,0.892857142857143,0.277777777777778
0.406015037593985,0.384615384615385,0.133333333333333,0.892857142857143,0.277777777777778
0.406015037593985,0.41025641025641,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.406015037593985,0.384615384615385,0.133333333333333,0.892857142857143,0.277777777777778
0.406015037593985,0.41025641025641,0.133333333333333,0.857142857142857,0.277777777777778
0.398496240601504,0.384615384615385,0.133333333333333,0.857142857142857,0.277777777777778
0.398496240601504,0.384615384615385,0.133333333333333,0.857142857142857,0.277777777777778
0.406015037593985,0.384615384615385,0.133333333333333,0.857142857142857,0.305555555555556
0.398496240601504,0.384615384615385,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.384615384615385,0.133333333333333,0.892857142857143,0.305555555555556
0.398496240601504,0.384615384615385,0.133333333333333,0.857142857142857,0.277777777777778
0.406015037593985,0.384615384615385,0.133333333333333,0.857142857142857,0.305555555555556
0.413533834586466,0.41025641025641,0.133333333333333,0.857142857142857,0.305555555555556
0.406015037593985,0.41025641025641,0.133333333333333,0.821428571428571,0.305555555555556
0.413533834586466,0.41025641025641,0.133333333333333,0.857142857142857,0.305555555555556
0.421052631578947,0.435897435897436,0.133333333333333,0.821428571428571,0.333333333333333
0.421052631578947,0.435897435897436,0.133333333333333,0.821428571428571,0.333333333333333
0.421052631578947,0.435897435897436,0.133333333333333,0.857142857142857,0.305555555555556
0.421052631578947,0.435897435897436,0.133333333333333,0.857142857142857,0.305555555555556
0.428571428571429,0.435897435897436,0.133333333333333,0.857142857142857,0.333333333333333
0.421052631578947,0.41025641025641,0.133333333333333,0.857142857142857,0.333333333333333
0.428571428571429,0.435897435897436,0.133333333333333,0.857142857142857,0.333333333333333
0.413533834586466,0.41025641025641,0.133333333333333,0.857142857142857,0.305555555555556
0.421052631578947,0.435897435897436,0.133333333333333,0.857142857142857,0.305555555555556
0.406015037593985,0.41025641025641,0.133333333333333,0.821428571428571,0.305555555555556
0.406015037593985,0.435897435897436,0.133333333333333,0.821428571428571,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.406015037593985,0.435897435897436,0.133333333333333,0.857142857142857,0.25
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.413533834586466,0.435897435897436,0.133333333333333,0.857142857142857,0.277777777777778
0.406015037593985,0.41025641025641,0.133333333333333,0.857142857142857,0.277777777777778
0.406015037593985,0.41025641025641,0.133333333333333,0.857142857142857,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.406015037593985,0.41025641025641,0.133333333333333,0.857142857142857,0.277777777777778
0.398496240601504,0.41025641025641,0.166666666666667,0.821428571428571,0.25
0.398496240601504,0.41025641025641,0.166666666666667,0.821428571428571,0.25
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.398496240601504,0.41025641025641,0.133333333333333,0.821428571428571,0.277777777777778
0.390977443609023,0.384615384615385,0.133333333333333,0.821428571428571,0.277777777777778
0.390977443609023,0.384615384615385,0.133333333333333,0.821428571428571,0.277777777777778
0.390977443609023,0.384615384615385,0.133333333333333,0.821428571428571,0.277777777777778
0.390977443609023,0.384615384615385,0.133333333333333,0.821428571428571,0.277777777777778
0.390977443609023,0.358974358974359,0.133333333333333,0.857142857142857,0.277777777777778
0.383458646616541,0.333333333333333,0.133333333333333,0.857142857142857,0.277777777777778
0.398496240601504,0.358974358974359,0.166666666666667,0.857142857142857,0.277777777777778
0.406015037593985,0.384615384615385,0.166666666666667,0.857142857142857,0.277777777777778
0.383458646616541,0.333333333333333,0.133333333333333,0.857142857142857,0.277777777777778
0.390977443609023,0.358974358974359,0.133333333333333,0.857142857142857,0.277777777777778
0.398496240601504,0.358974358974359,0.166666666666667,0.857142857142857,0.277777777777778
0.398496240601504,0.358974358974359,0.166666666666667,0.857142857142857,0.277777777777778
0.398496240601504,0.358974358974359,0.166666666666667,0.857142857142857,0.277777777777778
0.398496240601504,0.358974358974359,0.166666666666667,0.857142857142857,0.277777777777778
0.406015037593985,0.384615384615385,0.166666666666667,0.857142857142857,0.277777777777778
0.406015037593985,0.384615384615385,0.166666666666667,0.857142857142857,0.277777777777778
0.413533834586466,0.41025641025641,0.166666666666667,0.857142857142857,0.277777777777778
0.413533834586466,0.41025641025641,0.166666666666667,0.857142857142857,0.277777777777778
0.406015037593985,0.384615384615385,0.166666666666667,0.857142857142857,0.277777777777778
0.413533834586466,0.384615384615385,0.166666666666667,0.892857142857143,0.277777777777778
0.413533834586466,0.384615384615385,0.166666666666667,0.892857142857143,0.277777777777778
0.413533834586466,0.384615384615385,0.166666666666667,0.892857142857143,0.277777777777778
0.413533834586466,0.384615384615385,0.166666666666667,0.892857142857143,0.277777777777778
0.413533834586466,0.384615384615385,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.358974358974359,0.166666666666667,0.857142857142857,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.384615384615385,0.166666666666667,0.857142857142857,0.277777777777778
0.406015037593985,0.384615384615385,0.166666666666667,0.857142857142857,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.413533834586466,0.384615384615385,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.413533834586466,0.384615384615385,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.413533834586466,0.384615384615385,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.358974358974359,0.166666666666667,0.857142857142857,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.358974358974359,0.166666666666667,0.857142857142857,0.277777777777778
0.406015037593985,0.384615384615385,0.166666666666667,0.857142857142857,0.277777777777778
0.413533834586466,0.384615384615385,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.413533834586466,0.384615384615385,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.390977443609023,0.307692307692308,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.333333333333333,0.166666666666667,0.892857142857143,0.305555555555556
0.406015037593985,0.333333333333333,0.166666666666667,0.892857142857143,0.305555555555556
0.390977443609023,0.307692307692308,0.166666666666667,0.857142857142857,0.305555555555556
0.390977443609023,0.307692307692308,0.166666666666667,0.892857142857143,0.277777777777778
0.390977443609023,0.307692307692308,0.166666666666667,0.892857142857143,0.277777777777778
0.390977443609023,0.307692307692308,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.390977443609023,0.333333333333333,0.166666666666667,0.857142857142857,0.277777777777778
0.390977443609023,0.333333333333333,0.166666666666667,0.857142857142857,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.358974358974359,0.166666666666667,0.892857142857143,0.277777777777778
0.413533834586466,0.358974358974359,0.166666666666667,0.892857142857143,0.305555555555556
0.406015037593985,0.333333333333333,0.166666666666667,0.892857142857143,0.305555555555556
0.406015037593985,0.333333333333333,0.166666666666667,0.892857142857143,0.305555555555556
0.406015037593985,0.333333333333333,0.166666666666667,0.892857142857143,0.305555555555556
0.406015037593985,0.333333333333333,0.166666666666667,0.892857142857143,0.305555555555556
0.406015037593985,0.333333333333333,0.166666666666667,0.892857142857143,0.305555555555556
0.390977443609023,0.282051282051282,0.166666666666667,0.892857142857143,0.305555555555556
0.390977443609023,0.282051282051282,0.166666666666667,0.892857142857143,0.305555555555556
0.383458646616541,0.282051282051282,0.166666666666667,0.892857142857143,0.277777777777778
0.390977443609023,0.282051282051282,0.166666666666667,0.892857142857143,0.305555555555556
0.390977443609023,0.307692307692308,0.166666666666667,0.892857142857143,0.277777777777778
0.390977443609023,0.282051282051282,0.166666666666667,0.892857142857143,0.305555555555556
0.398496240601504,0.307692307692308,0.166666666666667,0.892857142857143,0.305555555555556
0.390977443609023,0.307692307692308,0.166666666666667,0.892857142857143,0.277777777777778
0.390977443609023,0.307692307692308,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.307692307692308,0.166666666666667,0.892857142857143,0.305555555555556
0.383458646616541,0.282051282051282,0.166666666666667,0.892857142857143,0.277777777777778
0.383458646616541,0.282051282051282,0.166666666666667,0.892857142857143,0.277777777777778
0.383458646616541,0.282051282051282,0.166666666666667,0.892857142857143,0.277777777777778
0.383458646616541,0.282051282051282,0.166666666666667,0.892857142857143,0.277777777777778
0.383458646616541,0.282051282051282,0.166666666666667,0.892857142857143,0.277777777777778
0.390977443609023,0.282051282051282,0.166666666666667,0.892857142857143,0.305555555555556
0.398496240601504,0.307692307692308,0.166666666666667,0.892857142857143,0.305555555555556
0.390977443609023,0.282051282051282,0.166666666666667,0.892857142857143,0.305555555555556
0.390977443609023,0.282051282051282,0.166666666666667,0.892857142857143,0.305555555555556
0.390977443609023,0.282051282051282,0.166666666666667,0.892857142857143,0.305555555555556
0.390977443609023,0.282051282051282,0.166666666666667,0.892857142857143,0.305555555555556
0.390977443609023,0.282051282051282,0.166666666666667,0.892857142857143,0.305555555555556
0.398496240601504,0.307692307692308,0.166666666666667,0.892857142857143,0.305555555555556
0.413533834586466,0.333333333333333,0.166666666666667,0.928571428571429,0.305555555555556
0.413533834586466,0.333333333333333,0.166666666666667,0.928571428571429,0.305555555555556
0.406015037593985,0.333333333333333,0.166666666666667,0.928571428571429,0.277777777777778
0.398496240601504,0.307692307692308,0.166666666666667,0.928571428571429,0.277777777777778
0.398496240601504,0.307692307692308,0.166666666666667,0.928571428571429,0.277777777777778
0.398496240601504,0.307692307692308,0.166666666666667,0.928571428571429,0.277777777777778
0.406015037593985,0.333333333333333,0.166666666666667,0.928571428571429,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.390977443609023,0.307692307692308,0.166666666666667,0.892857142857143,0.277777777777778
0.390977443609023,0.307692307692308,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.307692307692308,0.166666666666667,0.928571428571429,0.277777777777778
0.390977443609023,0.307692307692308,0.166666666666667,0.892857142857143,0.277777777777778
0.383458646616541,0.282051282051282,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.307692307692308,0.166666666666667,0.892857142857143,0.305555555555556
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.333333333333333,0.166666666666667,0.892857142857143,0.277777777777778
0.406015037593985,0.333333333333333,0.166666666666667,0.892857142857143,0.305555555555556
0.390977443609023,0.307692307692308,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.307692307692308,0.166666666666667,0.892857142857143,0.305555555555556
0.390977443609023,0.307692307692308,0.166666666666667,0.892857142857143,0.277777777777778
0.398496240601504,0.307692307692308,0.166666666666667,0.928571428571429,0.277777777777778
0.390977443609023,0.282051282051282,0.166666666666667,0.928571428571429,0.277777777777778
0.390977443609023,0.282051282051282,0.166666666666667,0.928571428571429,0.277777777777778
0.390977443609023,0.282051282051282,0.166666666666667,0.928571428571429,0.277777777777778
0.398496240601504,0.282051282051282,0.166666666666667,0.928571428571429,0.305555555555556
0.406015037593985,0.282051282051282,0.166666666666667,0.928571428571429,0.333333333333333
0.390977443609023,0.282051282051282,0.166666666666667,0.928571428571429,0.277777777777778
0.398496240601504,0.307692307692308,0.166666666666667,0.928571428571429,0.277777777777778
0.37593984962406,0.256410256410256,0.166666666666667,0.892857142857143,0.277777777777778
